Time,Component,Pid,Content,EventTemplate,Regex
201811-10:11:10:519,Step_StandReportReceiver,30002312,REPORT : 233 166 4990 0, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
201811-10:16:26:353,Step_LSC,30002312,onExtend:1514773001000 0 0 1, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201811-10:25:20:316,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON, processhandlebroadcastaction  action:<*>time_tick , processhandlebroadcastaction action:(.*?)time_tick 
201811-10:40:18:885,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 20,app = 1,One Data Type = 2,packageName = com.huawei.health,writeStatType = 0", inserthihealthdata (  )   size   =   <*> app   = <*> one  data  type   =   <*> packagename   =   <*> writestattype   = <*> , inserthihealthdata ( )  size  =  (.*?) app  = (.*?) one data type  =  (.*?) packagename  =  (.*?) writestattype  = (.*?) 
201811-10:40:18:918,HiH_DataStatManager,30002312,"new date =20180101, type=40011,249.0,old=166.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201811-11:6:4:390,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=5349, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201811-11:10:59:449,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201811-11:14:6:353,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514776320000##432##93395##31610##18631##90467013, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201811-11:17:8:544,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514776649000", timestamp  back extendreporttimestamp = <*> , timestamp back extendreporttimestamp = (.*?) 
201811-11:42:6:936,Step_LSC,30002312,onExtend:1514778073000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201811-11:49:19:925,Step_StandReportReceiver,30002312,REPORT : 512 365 10967 0, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
201811-11:49:39:296,Step_LSC,30002312,onStandStepChanged 8951, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201811-11:51:18:211,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25246270,0,29,0,20002", uploadoneminutedatatoengine  time = <*> <*> <*> <*> <*> , uploadoneminutedatatoengine time = (.*?) (.*?) (.*?) (.*?) (.*?) 
201811-11:51:18:332,HiH_HiSyncControl,30002312,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0", stepSyncOrNot  appSynTimes  is <*> statsyncTimes  is <*> , stepSyncOrNot appSynTimes is (.*?) statsyncTimes is (.*?) 
201811-12:25:56:772,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201811-13:31:0:153,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK, processhandlebroadcastaction  action:<*>time_tick , processhandlebroadcastaction action:(.*?)time_tick 
201811-13:31:41:686,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514784600000##651##93669##31610##18631##98745353, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201811-13:48:51:679,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=13934, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201811-14:16:1:853,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK, processhandlebroadcastaction  action:<*>time_tick , processhandlebroadcastaction action:(.*?)time_tick 
201811-14:40:21:289,Step_LSC,30002312,onStandStepChanged 9084, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201811-14:59:32:10,Step_StandStepCounter,30002312,flush sensor data, flush  sensor  data , flush sensor data 
201811-15:7:5:736,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514790360000##672##93711##31610##18631##104469058, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201811-15:7:36:628,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514790360000##675##93711##31610##18631##104499792, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201811-15:24:4:136,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514791380000##1638##94183##31610##18631##105487303, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201811-15:24:16:656,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=35388, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201811-15:26:38:54,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=35538, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201811-16:10:23:688,Step_LSC,30002312,onExtend:1514794224000 0 0 0, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201811-16:20:11:396,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201811-18:27:36:325,Step_LSC,30002312,onStandStepChanged 10209, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201811-18:27:42:648,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=38471, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201811-18:29:19:646,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514802360000##1803##95419##31610##18631##116510317, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201811-18:34:32:735,Step_LSC,30002312,onExtend:1514802574000 7 0 0, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201811-18:46:56:857,HiH_HiSyncControl,30002312,startTimer start autoSync, startTimer  start  autoSync , startTimer start autoSync 
201811-18:47:16:956,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=41016, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201811-18:47:59:330,Step_StandStepCounter,30002312,flush sensor data, flush  sensor  data , flush sensor data 
201811-18:51:29:859,Step_StandReportReceiver,30002312,REPORT : 1928 1376 41297 0, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
201811-19:0:13:18,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK, processhandlebroadcastaction  action:<*>time_tick , processhandlebroadcastaction action:(.*?)time_tick 
201811-19:15:25:390,HiH_HiSyncControl,30002312,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0", stepSyncOrNot  appSynTimes  is <*> statsyncTimes  is <*> , stepSyncOrNot appSynTimes is (.*?) statsyncTimes is (.*?) 
201811-19:15:25:570,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open, needAutoSync  autoSyncSwitch  is  open , needAutoSync autoSyncSwitch is open 
201811-19:23:19:435,HiH_HiSyncControl,30002312,checkInsertStatus stepSum or calorieSum is enough, checkInsertStatus  stepSum  or  calorieSum  is  enough , checkInsertStatus stepSum or calorieSum is enough 
201811-19:24:9:495,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0", checkFirstSyncByType  no  such  data  in  db   type  is <*> deviceCode  is <*> , checkFirstSyncByType no such data in db  type is (.*?) deviceCode is (.*?) 
201811-19:24:17:979,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201811-19:24:20:958,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514805780000##4511##102569##31610##18631##119904120, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201811-19:25:1:662,Step_LSC,30002312,onExtend:1514805902000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201811-19:25:5:995,Step_StandReportReceiver,30002312,REPORT : 4574 3265 97975 0, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
201811-19:25:8:474,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=98018, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201811-19:25:15:491,Step_StandReportReceiver,30002312,REPORT : 4588 3275 98274 0, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
201811-19:25:33:485,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=104919, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201811-19:25:44:153,Step_LSC,30002312,onStandStepChanged 13062, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201811-19:26:0:160,Step_LSC,30002312,onExtend:1514805960000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201811-19:26:46:905,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514805900000##4730##114204##31610##18995##120050572, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201811-19:27:41:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514805960000##4781##114589##31610##19177##120103818, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201811-19:27:57:179,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=30, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201811-19:29:29:663,Step_LSC,30002312,onExtend:1514806170000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201811-20:1:24:642,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514808000000##5676##118855##31610##19177##122128309, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201811-20:2:32:962,Step_StandReportReceiver,30002312,REPORT : 5789 4133 129202 30, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
201811-20:2:35:178,HiH_HiSyncControl,30002312,"startInsertSportSync start auto sync,app is 1", startInsertSportSync  start  auto  sync app  is <*> , startInsertSportSync start auto sync app is (.*?) 
201811-20:2:35:184,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health, getBinderPackageName  packageName   =   <*> , getBinderPackageName packageName  =  (.*?) 
201811-20:2:50:460,Step_StandReportReceiver,30002312,REPORT : 5819 4154 129844 30, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
201811-20:3:12:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=30, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201811-20:3:23:690,HiH_DataStatManager,30002312,"new date =20180101, type=40004,4194.75,old=4194.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201811-20:5:39:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=132499, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201811-20:15:24:697,Step_LSC,30002312,onExtend:1514808925000 0 0 0, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201811-20:17:28:643,Step_LSC,30002312,onStandStepChanged 14413, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201811-20:33:49:128,Step_LSC,30002312,onStandStepChanged 14568, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201811-21:1:24:402,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON, processhandlebroadcastaction  action:<*>time_tick , processhandlebroadcastaction action:(.*?)time_tick 
201811-21:2:23:428,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514811600000##6153##135535##31610##19177##125728399, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201811-21:6:18:366,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=30, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201811-21:8:28:482,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514812020000##6194##135535##31610##19177##126152149, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201811-21:10:20:548,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF, onreceive  action:  <*>screen_off , onreceive action: (.*?)screen_off 
201811-21:25:30:316,Step_LSC,30002312,onExtend:1514812641000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201811-21:25:30:366,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=30, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201811-21:57:37:355,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514814960000##6225##135535##31610##19177##129092445, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201811-22:1:48:484,Step_LSC,30002312,onExtend:1514815308000 0 0 0, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201811-22:5:33:794,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514815440000##6225##135535##31610##19177##129577461, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201811-22:5:55:785,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514815440000##6225##135535##31610##19177##129598457, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201811-22:33:48:796,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514817120000##6225##135535##31610##19177##131267464, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201811-22:36:31:300,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514817300000##6225##135535##31610##19177##131434127, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-0:0:36:207,Step_LSC,30002312,onExtend:1514818856000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-0:0:36:209,Step_LSC,30002312,onExtend:1514822156000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-1:57:22:486,Step_LSC,30002312,onExtend:1514827176000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-1:57:22:486,Step_LSC,30002312,onExtend:1514827356000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-1:57:22:488,Step_LSC,30002312,onExtend:1514828856000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-3:56:21:473,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514829516000", timestamp  back extendreporttimestamp = <*> , timestamp back extendreporttimestamp = (.*?) 
201812-5:55:19:433,Step_LSC,30002312,onExtend:1514840660000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-6:0:1:478,Step_LSC,30002312,onStandStepChanged 14658, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-6:0:49:784,Step_LSC,30002312,onStandStepChanged 14658, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-6:6:53:347,Step_LSC,30002312,onExtend:1514844395000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-6:31:26:683,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514845800000##41##135535##31610##19177##159930350, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201812-6:32:26:630,Step_LSC,30002312,onExtend:1514845947000 6 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-6:32:26:710,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514845860000##41##135576##31610##19177##159988560, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-6:32:57:956,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514845860000##66##136068##31610##19177##159998562, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-6:39:10:962,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514846280000##211##138329##31610##19177##160394131, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-6:39:17:965,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514846280000##226##139874##31610##19177##160401632, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201812-6:39:25:979,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201812-6:39:41:961,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514846280000##274##143685##31610##19177##160424630, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-6:40:8:204,Step_LSC,30002312,onExtend:1514846409000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-6:40:19:493,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514846340000##354##151952##31610##19177##160463160, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201812-6:40:21:506,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=7665, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201812-6:40:33:694,Step_LSC,30002312,onStandStepChanged 15039, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-6:55:58:304,Step_LSC,30002312,onStandStepChanged 15164, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-6:55:58:337,Step_LSC,30002312,onExtend:1514847335000 92 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-6:56:3:912,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514847300000##519##156473##31610##19177##161407579, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201812-6:57:7:139,Step_LSC,30002312,onExtend:1514847426000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-6:57:10:943,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=13854, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201812-6:57:16:128,Step_LSC,30002312,onStandStepChanged 15316, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-6:59:7:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514847480000##694##163312##31610##19177##161591112, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201812-6:59:32:151,Step_LSC,30002312,onExtend:1514847572000 5 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-6:59:38:461,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201812-7:0:22:655,Step_LSC,30002312,onExtend:1514847623000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-7:0:28:655,Step_LSC,30002312,onExtend:1514847629000 2 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-7:0:29:141,Step_LSC,30002312,onStandStepChanged 15473, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-7:0:37:949,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514847540000##823##165787##31610##19177##161681616, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201812-7:6:10:69,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514847900000##922##167468##31610##19177##162013231, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-7:7:6:904,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514847960000##1034##170075##31610##19621##162070070, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-7:7:35:903,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514847960000##1086##170075##31610##24949##162099077, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-8:0:41:388,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25247519,0,109,0,20002", uploadoneminutedatatoengine  time = <*> <*> <*> <*> <*> , uploadoneminutedatatoengine time = (.*?) (.*?) (.*?) (.*?) (.*?) 
201812-8:0:41:479,HiH_ListenerManager,30002312,startListenerChange subscribeList = [1], startListenerChange  subscribeList   =    [ <*> ]  , startListenerChange subscribeList  =  [ (.*?) ] 
201812-8:1:2:426,Step_StandReportReceiver,30002312,REPORT : 1749 1248 68719 150, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
201812-8:10:11:468,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=73236, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201812-8:10:29:342,Step_LSC,30002312,onStandStepChanged 16653, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-8:11:53:440,HiH_HiHealthDataInsertStore,30002312,"bulkSaveDetailHiHealthData() size = 32,totalTime = 42", bulksavedetailhihealthdata (  )   size   =   <*> totaltime   =   <*> , bulksavedetailhihealthdata ( )  size  =  (.*?) totaltime  =  (.*?) 
201812-8:11:53:455,HiH_DataStatManager,30002312,"new date =20180102, type=40013,221.0,old=221.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-8:12:12:488,Step_FlushableStepDataCache,30002312,InsertEvent success begin:25247531 end:25247531, insertevent  success  <*>  <*> , insertevent success (.*?) (.*?) 
201812-8:13:3:130,Step_LSC,30002312,onExtend:1514851983000 2 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-8:13:4:457,Step_StandReportReceiver,30002312,REPORT : 2213 1580 78654 150, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
201812-8:13:6:632,Step_LSC,30002312,onExtend:1514851987000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-8:13:13:621,Step_LSC,30002312,onStandStepChanged 16889, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-8:13:36:849,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=79918, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201812-8:13:40:839,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514851920000##2277##189899##31610##26503##166063999, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-8:17:25:328,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 4,app = 1,One Data Type = 40002,packageName = com.huawei.health,writeStatType = 0", inserthihealthdata (  )   size   =   <*> app   = <*> one  data  type   =   <*> packagename   =   <*> writestattype   = <*> , inserthihealthdata ( )  size  =  (.*?) app  = (.*?) one data type  =  (.*?) packagename  =  (.*?) writestattype  = (.*?) 
201812-8:17:25:382,HiH_HiSyncControl,30002312,"startInsertSportSync first 500 steps sync,do all sync", startInsertSportSync  first <*> steps  sync do  all  sync , startInsertSportSync first (.*?) steps sync do all sync 
201812-8:17:25:898,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514852160000##2609##190666##31610##26503##166289565, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201812-8:19:56:952,Step_StandStepCounter,30002312,flush sensor data, flush  sensor  data , flush sensor data 
201812-8:19:56:953,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514852280000##2624##191002##31610##26503##166440620, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201812-8:19:57:272,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514852280000##2624##191002##31610##26503##166440620, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-8:22:54:452,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514852460000##2974##193690##31610##26503##166617624, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-8:22:56:164,Step_LSC,30002312,onExtend:1514852576000 2 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-8:23:54:652,HiH_HiSyncControl,30002312,checkInsertStatus stepSum or calorieSum is enough, checkInsertStatus  stepSum  or  calorieSum  is  enough , checkInsertStatus stepSum or calorieSum is enough 
201812-8:23:54:660,HiH_HiHealthBinder,30002312,insertHiHealthData() end totalTime = 26, inserthihealthdata (  )   end  totaltime   =   <*> , inserthihealthdata ( )  end totaltime  =  (.*?) 
201812-8:24:34:630,Step_LSC,30002312,onExtend:1514852675000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-8:25:1:628,Step_LSC,30002312,onStandStepChanged 17880, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-8:25:9:623,Step_LSC,30002312,onStandStepChanged 17894, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-8:25:37:628,Step_LSC,30002312,onStandStepChanged 17947, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-8:25:40:640,Step_LSC,30002312,onExtend:1514852741000 2 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-8:25:46:639,Step_LSC,30002312,onExtend:1514852747000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-8:26:5:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201812-8:26:5:475,Step_StandReportReceiver,30002312,REPORT : 3339 2384 114512 210, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
201812-8:26:9:133,Step_LSC,30002312,onStandStepChanged 18005, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-8:31:18:355,Step_LSC,30002312,onStandStepChanged 18114, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-8:37:28:224,HiH_HiHealthDataInsertStore,30002312,"saveRealTimeHealthDatasStat() size = 1,totalTime = 35", saverealtimehealthdatasstat (  )   size   = <*> totaltime   =   <*> , saverealtimehealthdatasstat ( )  size  = (.*?) totaltime  =  (.*?) 
201812-8:37:28:238,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0", checkFirstSyncByType  no  such  data  in  db   type  is <*> deviceCode  is <*> , checkFirstSyncByType no such data in db  type is (.*?) deviceCode is (.*?) 
